date,hour,load
2/14/2010,4,606.71
2/14/2010,5,599.66
2/14/2010,6,604.31
2/14/2010,7,573.27
2/14/2010,8,588.53
2/14/2010,9,620.39
2/14/2010,10,649.31
2/14/2010,11,685.27
2/14/2010,12,691.35
2/14/2010,13,692.72
2/14/2010,14,688.63
2/14/2010,15,684.84
2/14/2010,16,676.14
2/14/2010,17,665.59
2/14/2010,18,681.56
2/14/2010,19,752.98
2/14/2010,20,752.98
2/14/2010,21,743.17
2/14/2010,22,717.22
2/14/2010,23,690.56
2/14/2010,24,657.15
2/15/2010,1,635.79
2/15/2010,2,608.9
2/15/2010,3,600.82
2/15/2010,4,598.71
2/15/2010,5,597.23
2/15/2010,6,608.16
2/15/2010,7,593.8
2/15/2010,8,638.57
2/15/2010,9,679.24
2/15/2010,10,710.9
2/15/2010,11,749.86
2/15/2010,12,759.94
2/15/2010,13,762.62
2/15/2010,14,764.14
2/15/2010,15,748.92
2/15/2010,16,733.61
2/15/2010,17,713.62
2/15/2010,18,702.71
2/15/2010,19,788.19
2/15/2010,20,784.09
2/15/2010,21,770.21
2/15/2010,22,741.43
2/15/2010,23,711.97
2/15/2010,24,675.03
2/16/2010,1,639.77
2/16/2010,2,618.06
2/16/2010,3,611.7
2/16/2010,4,598.22
2/16/2010,5,593.29
2/16/2010,6,601.49
2/16/2010,7,571.28
2/16/2010,8,599.48
2/16/2010,9,621.17
2/16/2010,10,633.48
2/16/2010,11,652.25
2/16/2010,12,662.23
2/16/2010,13,671.64
2/16/2010,14,664.73
2/16/2010,15,662.73
2/16/2010,16,663.39
2/16/2010,17,649.73
2/16/2010,18,656.67
2/16/2010,19,743.64
2/16/2010,20,754.82
2/16/2010,21,759.7
2/16/2010,22,737.51
2/16/2010,23,712.39
2/16/2010,24,673.74
2/17/2010,1,644.93
2/17/2010,2,630.84
2/17/2010,3,614.91
2/17/2010,4,613.91
2/17/2010,5,608.58
2/17/2010,6,619.96
2/17/2010,7,622.56
2/17/2010,8,683.34
2/17/2010,9,755.47
2/17/2010,10,805.76
2/17/2010,11,860.77
2/17/2010,12,909.13
2/17/2010,13,962.8
2/17/2010,14,977.6
2/17/2010,15,973.24
2/17/2010,16,939.35
2/17/2010,17,873.73
2/17/2010,18,806.29
2/17/2010,19,868.34
2/17/2010,20,849.16
2/17/2010,21,823.76
2/17/2010,22,783.73
2/17/2010,23,744.76
2/17/2010,24,701.93
2/18/2010,1,666.43
2/18/2010,2,644.13
2/18/2010,3,635.73
2/18/2010,4,623.26
2/18/2010,5,627.35
2/18/2010,6,654.34
2/18/2010,7,675.42
2/18/2010,8,820.84
2/18/2010,9,963.51
2/18/2010,10,1044.85
2/18/2010,11,1087.98
2/18/2010,12,1093.45
2/18/2010,13,1097.87
2/18/2010,14,1104.7
2/18/2010,15,1096.39
2/18/2010,16,1048.9
2/18/2010,17,972.69
2/18/2010,18,875.26
2/18/2010,19,923.93
2/18/2010,20,898.68
2/18/2010,21,867.68
2/18/2010,22,805.44
2/18/2010,23,781.79
2/18/2010,24,734.7
2/19/2010,1,701.63
2/19/2010,2,677.34
2/19/2010,3,659.31
2/19/2010,4,649.7
2/19/2010,5,655.72
2/19/2010,6,674.31
2/19/2010,7,687.63
2/19/2010,8,835.71
2/19/2010,9,970.54
2/19/2010,10,1060.1
2/19/2010,11,1109.06
2/19/2010,12,1115.41
2/19/2010,13,1114.92
2/19/2010,14,1126.36
2/19/2010,15,1121.94
2/19/2010,16,1067.08
2/19/2010,17,974.55
2/19/2010,18,898.16
2/19/2010,19,942.15
2/19/2010,20,919.89
2/19/2010,21,882.92
2/19/2010,22,843.99
2/19/2010,23,804.29
2/19/2010,24,756.19
2/20/2010,1,713.89
2/20/2010,2,690.74
2/20/2010,3,680.75
2/20/2010,4,670.84
2/20/2010,5,667.31
2/20/2010,6,676.11
2/20/2010,7,669.21
2/20/2010,8,752.62
2/20/2010,9,866.77
2/20/2010,10,936.34
2/20/2010,11,968.23
2/20/2010,12,959.12
2/20/2010,13,929.13
2/20/2010,14,917.1
2/20/2010,15,897.31
2/20/2010,16,868
2/20/2010,17,842.27
2/20/2010,18,823.69
2/20/2010,19,900.7
2/20/2010,20,888.43
2/20/2010,21,850.71
2/20/2010,22,819.5
2/20/2010,23,785.11
2/20/2010,24,749.83
2/21/2010,1,710.34
2/21/2010,2,690.05
2/21/2010,3,672.46
2/21/2010,4,665.07
2/21/2010,5,654.82
2/21/2010,6,656.68
2/21/2010,7,631.14
2/21/2010,8,645.22
2/21/2010,9,681.4
2/21/2010,10,719.99
2/21/2010,11,770.09
2/21/2010,12,790.46
2/21/2010,13,806.22
2/21/2010,14,803.44
2/21/2010,15,794.2
2/21/2010,16,776.16
2/21/2010,17,758.45
2/21/2010,18,748.71
2/21/2010,19,846.08
2/21/2010,20,852.86
2/21/2010,21,845.68
2/21/2010,22,817.33
2/21/2010,23,776.63
2/21/2010,24,730.47
2/22/2010,1,697.1
2/22/2010,2,673.52
2/22/2010,3,660.24
2/22/2010,4,649.72
2/22/2010,5,660.25
2/22/2010,6,679.15
2/22/2010,7,698.14
2/22/2010,8,861.53
2/22/2010,9,1000.73
2/22/2010,10,1086.11
2/22/2010,11,1115.09
2/22/2010,12,1126.99
2/22/2010,13,1126.61
2/22/2010,14,1137.87
2/22/2010,15,1135.5
2/22/2010,16,1090.77
2/22/2010,17,1004.7
2/22/2010,18,905.78
2/22/2010,19,965.61
2/22/2010,20,939.96
2/22/2010,21,897.73
2/22/2010,22,865.03
2/22/2010,23,812.78
2/22/2010,24,755.53
2/23/2010,1,721.42
2/23/2010,2,695.4
2/23/2010,3,682.78
2/23/2010,4,676.44
2/23/2010,5,674.51
2/23/2010,6,695.76
2/23/2010,7,720.02
2/23/2010,8,868.35
2/23/2010,9,1005.41
2/23/2010,10,1083.91
2/23/2010,11,1130.41
2/23/2010,12,1092.35
2/23/2010,13,1122.15
2/23/2010,14,1131.24
2/23/2010,15,1113.53
2/23/2010,16,1072.64
2/23/2010,17,984.47
2/23/2010,18,912.44
2/23/2010,19,968.98
2/23/2010,20,922.31
2/23/2010,21,850.54
2/23/2010,22,837.23
2/23/2010,23,801.4
2/23/2010,24,750.02
2/24/2010,1,712.77
2/24/2010,2,681.33
2/24/2010,3,677.22
2/24/2010,4,666.97
2/24/2010,5,668.75
2/24/2010,6,690.83
2/24/2010,7,717.84
2/24/2010,8,856.25
2/24/2010,9,983.48
2/24/2010,10,1059.57
2/24/2010,11,1097.06
2/24/2010,12,1108.01
2/24/2010,13,1102.74
2/24/2010,14,1097.93
2/24/2010,15,1097.2
2/24/2010,16,1054.25
2/24/2010,17,976.36
2/24/2010,18,892.63
2/24/2010,19,943.02
2/24/2010,20,922.52
2/24/2010,21,883.33
2/24/2010,22,843.13
2/24/2010,23,794.79
2/24/2010,24,739.97
2/25/2010,1,696.53
2/25/2010,2,671.05
2/25/2010,3,668.51
2/25/2010,4,650.43
2/25/2010,5,665.78
2/25/2010,6,681.05
2/25/2010,7,706.52
2/25/2010,8,854.86
2/25/2010,9,971.71
2/25/2010,10,1063.85
2/25/2010,11,1100.79
2/25/2010,12,1116.2
2/25/2010,13,1117.98
2/25/2010,14,1129.72
2/25/2010,15,1113.53
2/25/2010,16,1040.69
2/25/2010,17,966.21
2/25/2010,18,898.69
2/25/2010,19,945.32
2/25/2010,20,912.34
2/25/2010,21,877.09
2/25/2010,22,855.6
2/25/2010,23,797.84
2/25/2010,24,746.24
2/26/2010,1,721.48
2/26/2010,2,688.29
2/26/2010,3,668.3
2/26/2010,4,664.82
2/26/2010,5,668.53
2/26/2010,6,691.37
2/26/2010,7,713.83
2/26/2010,8,850.09
2/26/2010,9,996.99
2/26/2010,10,1062.76
2/26/2010,11,1085.67
2/26/2010,12,1081.82
2/26/2010,13,1071.16
2/26/2010,14,1081.78
2/26/2010,15,1086.97
2/26/2010,16,1036.4
2/26/2010,17,962.38
2/26/2010,18,889.33
2/26/2010,19,936.75
2/26/2010,20,915.81
2/26/2010,21,887.13
2/26/2010,22,832.36
2/26/2010,23,788.2
2/26/2010,24,750.75
2/27/2010,1,716.16
2/27/2010,2,696.02
2/27/2010,3,678.46
2/27/2010,4,669.5
2/27/2010,5,660.15
2/27/2010,6,676.06
2/27/2010,7,666.6
2/27/2010,8,747.72
2/27/2010,9,846.02
2/27/2010,10,927.58
2/27/2010,11,968.03
2/27/2010,12,956.07
2/27/2010,13,922.8
2/27/2010,14,900.38
2/27/2010,15,861.53
2/27/2010,16,842.02
2/27/2010,17,821.54
2/27/2010,18,805.51
2/27/2010,19,889.22
2/27/2010,20,890.77
2/27/2010,21,835.83
2/27/2010,22,807.29
2/27/2010,23,779.94
2/27/2010,24,743.61
2/28/2010,1,714.18
2/28/2010,2,689.3
2/28/2010,3,674.32
2/28/2010,4,659.59
2/28/2010,5,654.48
2/28/2010,6,640.93
2/28/2010,7,613.01
2/28/2010,8,629.86
2/28/2010,9,661.74
2/28/2010,10,710.6
2/28/2010,11,767.02
2/28/2010,12,788.75
2/28/2010,13,786.51
2/28/2010,14,785.33
2/28/2010,15,775.46
2/28/2010,16,762.86
2/28/2010,17,746.6
2/28/2010,18,746.15
2/28/2010,19,808.57
2/28/2010,20,817.2
2/28/2010,21,805.33
2/28/2010,22,780.62
2/28/2010,23,746.45
2/28/2010,24,703.55
3/1/2010,1,686.04
3/1/2010,2,655.49
3/1/2010,3,653.74
3/1/2010,4,618.73
3/1/2010,5,631.52
3/1/2010,6,660.65
3/1/2010,7,683.24
3/1/2010,8,839.24
3/1/2010,9,980.52
3/1/2010,10,1061.37
3/1/2010,11,1105.22
3/1/2010,12,1117.54
3/1/2010,13,1103.77
3/1/2010,14,1116.77
3/1/2010,15,1118.57
3/1/2010,16,1078.04
3/1/2010,17,998.06
3/1/2010,18,913.91
3/1/2010,19,966.72
3/1/2010,20,946.81
3/1/2010,21,904.79
3/1/2010,22,859.19
3/1/2010,23,820.08
3/1/2010,24,774.01
3/2/2010,1,729.9
3/2/2010,2,703.53
3/2/2010,3,673.41
3/2/2010,4,675.58
3/2/2010,5,678.48
3/2/2010,6,705.63
3/2/2010,7,710
3/2/2010,8,860.98
3/2/2010,9,997.32
3/2/2010,10,1092.01
3/2/2010,11,1141.93
3/2/2010,12,1147.01
3/2/2010,13,1138.15
3/2/2010,14,1155.38
3/2/2010,15,1143.01
3/2/2010,16,1096.9
3/2/2010,17,1013.63
3/2/2010,18,926.7
3/2/2010,19,992.31
3/2/2010,20,945.06
3/2/2010,21,906.52
3/2/2010,22,861.82
3/2/2010,23,812.57
3/2/2010,24,765.78
3/3/2010,1,724.14
3/3/2010,2,702.27
3/3/2010,3,671.49
3/3/2010,4,666.39
3/3/2010,5,664.35
3/3/2010,6,697.82
3/3/2010,7,713.22
3/3/2010,8,847.73
3/3/2010,9,983.31
3/3/2010,10,1071.09
3/3/2010,11,1122.59
3/3/2010,12,1121.17
3/3/2010,13,1110.86
3/3/2010,14,1125.05
3/3/2010,15,1128.25
3/3/2010,16,1071.02
3/3/2010,17,995.36
3/3/2010,18,910.29
3/3/2010,19,965.82
3/3/2010,20,940.7
3/3/2010,21,896.73
3/3/2010,22,863.78
3/3/2010,23,809.27
3/3/2010,24,761.59
3/4/2010,1,719.65
3/4/2010,2,700.81
3/4/2010,3,679.59
3/4/2010,4,673.82
3/4/2010,5,668.75
3/4/2010,6,693
3/4/2010,7,721.26
3/4/2010,8,854.9
3/4/2010,9,996.79
3/4/2010,10,1087.64
3/4/2010,11,1121.86
3/4/2010,12,1125.06
3/4/2010,13,1125.85
3/4/2010,14,1134.38
3/4/2010,15,1118.79
3/4/2010,16,1071.99
3/4/2010,17,996.53
3/4/2010,18,915.23
3/4/2010,19,967.24
3/4/2010,20,934.53
3/4/2010,21,891.33
3/4/2010,22,849.16
3/4/2010,23,808.94
3/4/2010,24,749.01
3/5/2010,1,720.3
3/5/2010,2,697.82
3/5/2010,3,675.98
3/5/2010,4,668.92
3/5/2010,5,682.5
3/5/2010,6,700.94
3/5/2010,7,717.47
3/5/2010,8,871.61
3/5/2010,9,993.13
3/5/2010,10,1071.47
3/5/2010,11,1119.12
3/5/2010,12,1122.26
3/5/2010,13,1112.81
3/5/2010,14,1130.7
3/5/2010,15,1117.56
3/5/2010,16,1076.58
3/5/2010,17,979.95
3/5/2010,18,891.18
3/5/2010,19,956.85
3/5/2010,20,935.21
3/5/2010,21,885.33
3/5/2010,22,859.26
3/5/2010,23,799.62
3/5/2010,24,767.24
3/6/2010,1,726.89
3/6/2010,2,694.57
3/6/2010,3,684.53
3/6/2010,4,666.37
3/6/2010,5,670.56
3/6/2010,6,674.67
3/6/2010,7,674.96
3/6/2010,8,763.17
3/6/2010,9,859.98
3/6/2010,10,930.25
3/6/2010,11,960.24
3/6/2010,12,945.71
3/6/2010,13,919.49
3/6/2010,14,902.05
3/6/2010,15,876.7
3/6/2010,16,857.47
3/6/2010,17,816.04
3/6/2010,18,812.18
3/6/2010,19,883.57
3/6/2010,20,876.16
3/6/2010,21,849.97
3/6/2010,22,812.01
3/6/2010,23,760.47
3/6/2010,24,734.29
3/7/2010,1,694.58
3/7/2010,2,674.33
3/7/2010,3,660.45
3/7/2010,4,655.9
3/7/2010,5,643.45
3/7/2010,6,647.02
3/7/2010,7,618.76
3/7/2010,8,643.71
3/7/2010,9,685.63
3/7/2010,10,725.53
3/7/2010,11,751.63
3/7/2010,12,769.15
3/7/2010,13,787.85
3/7/2010,14,768.9
3/7/2010,15,753.82
3/7/2010,16,737.99
3/7/2010,17,717.53
3/7/2010,18,732.4
3/7/2010,19,813.54
3/7/2010,20,827.78
3/7/2010,21,817.94
3/7/2010,22,794.5
3/7/2010,23,739.28
3/7/2010,24,691.16
3/8/2010,1,655.67
3/8/2010,2,637.37
3/8/2010,3,626.08
3/8/2010,4,617.86
3/8/2010,5,629.14
3/8/2010,6,660.41
3/8/2010,7,673.97
3/8/2010,8,835.28
3/8/2010,9,985.83
3/8/2010,10,1064.4
3/8/2010,11,1083.75
3/8/2010,12,1081.35
3/8/2010,13,1073.69
3/8/2010,14,1090.21
3/8/2010,15,1089.23
3/8/2010,16,1047.12
3/8/2010,17,974.43
3/8/2010,18,880.25
3/8/2010,19,932.78
3/8/2010,20,909.73
3/8/2010,21,862.97
3/8/2010,22,823.17
3/8/2010,23,763.33
3/8/2010,24,708.81
3/9/2010,1,667.73
3/9/2010,2,656.8
3/9/2010,3,644.73
3/9/2010,4,636.79
3/9/2010,5,653.78
3/9/2010,6,677.85
3/9/2010,7,690.6
3/9/2010,8,866.55
3/9/2010,9,998.46
3/9/2010,10,1088.27
3/9/2010,11,1128.4
3/9/2010,12,1121.09
3/9/2010,13,1124.48
3/9/2010,14,1136.7
3/9/2010,15,1121.47
3/9/2010,16,1073.22
3/9/2010,17,988.65
3/9/2010,18,909
3/9/2010,19,970.67
3/9/2010,20,951.38
3/9/2010,21,912.4
3/9/2010,22,854.3
3/9/2010,23,803.99
3/9/2010,24,749.76
3/10/2010,1,694.8
3/10/2010,2,676.36
3/10/2010,3,669.42
3/10/2010,4,658.32
3/10/2010,5,667.89
3/10/2010,6,695.12
3/10/2010,7,715.62
3/10/2010,8,863.42
3/10/2010,9,995.35
3/10/2010,10,1085.17
3/10/2010,11,1124.84
3/10/2010,12,1119.3
3/10/2010,13,1119.44
3/10/2010,14,1119.6
3/10/2010,15,1123.15
3/10/2010,16,1086.99
3/10/2010,17,1003.77
3/10/2010,18,916.95
3/10/2010,19,971.38
3/10/2010,20,957.88
3/10/2010,21,918.63
3/10/2010,22,861.39
3/10/2010,23,801.94
3/10/2010,24,746.77
3/11/2010,1,712.25
3/11/2010,2,684.19
3/11/2010,3,671.06
3/11/2010,4,660.58
3/11/2010,5,670.89
3/11/2010,6,696.03
3/11/2010,7,706.55
3/11/2010,8,878
3/11/2010,9,1010.09
3/11/2010,10,1105.89
3/11/2010,11,1140.91
3/11/2010,12,1143.14
3/11/2010,13,1135.46
3/11/2010,14,1114.95
3/11/2010,15,1119.67
3/11/2010,16,1093.48
3/11/2010,17,1039.16
3/11/2010,18,941.31
3/11/2010,19,1004.21
3/11/2010,20,981.38
3/11/2010,21,949.5
3/11/2010,22,898.31
3/11/2010,23,847.13
3/11/2010,24,785.26
3/12/2010,1,748.85
3/12/2010,2,720.24
3/12/2010,3,711.74
3/12/2010,4,700.76
3/12/2010,5,695.8
3/12/2010,6,723.22
3/12/2010,7,740.88
3/12/2010,8,894.24
3/12/2010,9,1019.72
3/12/2010,10,1107.78
3/12/2010,11,1147.92
3/12/2010,12,1153.66
3/12/2010,13,1149.51
3/12/2010,14,1176.06
3/12/2010,15,1159.93
3/12/2010,16,1110.57
3/12/2010,17,1029
3/12/2010,18,946.38
3/12/2010,19,998.16
3/12/2010,20,966.58
3/12/2010,21,921.28
3/12/2010,22,887.57
3/12/2010,23,838.65
3/12/2010,24,790.02
3/13/2010,1,749.54
3/13/2010,2,720.36
3/13/2010,3,709.24
3/13/2010,4,701.7
3/13/2010,5,703.85
3/13/2010,6,714.18
3/13/2010,7,698.01
3/13/2010,8,793.8
3/13/2010,9,889.04
3/13/2010,10,959.25
3/13/2010,11,992.72
3/13/2010,12,991.76
3/13/2010,13,957.25
3/13/2010,14,942.99
3/13/2010,15,915.97
3/13/2010,16,899.77
3/13/2010,17,870.14
3/13/2010,18,860.24
3/13/2010,19,932.97
3/13/2010,20,930.21
3/13/2010,21,892.79
3/13/2010,22,844.16
3/13/2010,23,813.48
3/13/2010,24,780.72
3/14/2010,1,743.42
3/14/2010,2,712.53
3/14/2010,3,695.59
3/14/2010,4,682.83
3/14/2010,5,667.95
3/14/2010,6,655.1
3/14/2010,7,629.21
3/14/2010,8,664.27
3/14/2010,9,713.24
3/14/2010,10,747.99
3/14/2010,11,793.11
3/14/2010,12,810.18
3/14/2010,13,828.54
3/14/2010,14,825.7
3/14/2010,15,822.85
3/14/2010,16,794.1
3/14/2010,17,784.1
3/14/2010,18,786.15
3/14/2010,19,869.73
3/14/2010,20,883.53
3/14/2010,21,869.77
3/14/2010,22,845.9
3/14/2010,23,797.1
3/14/2010,24,738
3/15/2010,1,710.38
3/15/2010,2,671.92
3/15/2010,3,655.45
3/15/2010,4,652.12
3/15/2010,5,657.53
3/15/2010,6,693.68
3/15/2010,7,711.69
3/15/2010,8,876.21
3/15/2010,9,1004.53
3/15/2010,10,1123.12
3/15/2010,11,1161.07
3/15/2010,12,1160.17
3/15/2010,13,1155.48
3/15/2010,14,1168.43
3/15/2010,15,1161.78
3/15/2010,16,1125.61
3/15/2010,17,1036.32
3/15/2010,18,925.22
3/15/2010,19,983.18
3/15/2010,20,954.42
3/15/2010,21,927.07
3/15/2010,22,878.98
3/15/2010,23,787.75
3/15/2010,24,762.22
3/16/2010,1,719.35
3/16/2010,2,692.44
3/16/2010,3,675.73
3/16/2010,4,659.4
3/16/2010,5,661.73
3/16/2010,6,689.61
3/16/2010,7,702.88
3/16/2010,8,873.06
3/16/2010,9,1010.59
3/16/2010,10,1095.76
3/16/2010,11,1135.55
3/16/2010,12,1138.92
3/16/2010,13,1138.69
3/16/2010,14,1160.77
3/16/2010,15,1156.45
3/16/2010,16,1115.41
3/16/2010,17,1026.72
3/16/2010,18,922.08
3/16/2010,19,965.49
3/16/2010,20,956.4
3/16/2010,21,879.82
3/16/2010,22,870.25
3/16/2010,23,811.62
3/16/2010,24,749.39
3/17/2010,1,709.75
3/17/2010,2,683.88
3/17/2010,3,664
3/17/2010,4,650.02
3/17/2010,5,657.61
3/17/2010,6,686.02
3/17/2010,7,701.07
3/17/2010,8,852.84
3/17/2010,9,989.58
3/17/2010,10,1077.45
3/17/2010,11,1119.1
3/17/2010,12,1107.73
3/17/2010,13,1110.44
3/17/2010,14,1118.15
3/17/2010,15,1100.58
3/17/2010,16,1047.88
3/17/2010,17,972.31
3/17/2010,18,894.23
3/17/2010,19,939.68
3/17/2010,20,925.35
3/17/2010,21,882.33
3/17/2010,22,840.3
3/17/2010,23,787.2
3/17/2010,24,729.89
3/18/2010,1,696.31
3/18/2010,2,671.8
3/18/2010,3,656.87
3/18/2010,4,649.98
3/18/2010,5,655.08
3/18/2010,6,687.07
3/18/2010,7,709.27
3/18/2010,8,864.93
3/18/2010,9,997.07
3/18/2010,10,1091
3/18/2010,11,1126.38
3/18/2010,12,1131.9
3/18/2010,13,1136.15
3/18/2010,14,1154.84
3/18/2010,15,1142.7
3/18/2010,16,1079.56
3/18/2010,17,1004.72
3/18/2010,18,909.83
3/18/2010,19,959.54
3/18/2010,20,939.11
3/18/2010,21,907.06
3/18/2010,22,859.42
3/18/2010,23,809.55
3/18/2010,24,754.62
3/19/2010,1,714.72
3/19/2010,2,688.38
3/19/2010,3,676.27
3/19/2010,4,668.94
3/19/2010,5,675.62
3/19/2010,6,699.04
3/19/2010,7,716.19
3/19/2010,8,882.31
3/19/2010,9,1008.61
3/19/2010,10,1084.99
3/19/2010,11,1117.08
3/19/2010,12,1119.77
3/19/2010,13,1101.6
3/19/2010,14,1114.31
3/19/2010,15,1107.63
3/19/2010,16,1055.86
3/19/2010,17,968.45
3/19/2010,18,877.21
3/19/2010,19,941.19
3/19/2010,20,927.27
3/19/2010,21,888.09
3/19/2010,22,842.25
3/19/2010,23,795.61
3/19/2010,24,759.25
3/20/2010,1,725.77
3/20/2010,2,698.11
3/20/2010,3,679.4
3/20/2010,4,671.08
3/20/2010,5,669.89
3/20/2010,6,677.71
3/20/2010,7,672.11
3/20/2010,8,778.81
3/20/2010,9,886.53
3/20/2010,10,972.26
3/20/2010,11,1003.97
3/20/2010,12,988.64
3/20/2010,13,948.78
3/20/2010,14,925
3/20/2010,15,909.47
3/20/2010,16,878.18
3/20/2010,17,861.28
3/20/2010,18,846.85
3/20/2010,19,916.94
3/20/2010,20,909.24
3/20/2010,21,872.32
3/20/2010,22,844.5
3/20/2010,23,807.64
3/20/2010,24,763.11
3/21/2010,1,731.64
3/21/2010,2,701.51
3/21/2010,3,680.82
3/21/2010,4,673.54
3/21/2010,5,663.66
3/21/2010,6,662.88
3/21/2010,7,622.08
3/21/2010,8,659.79
3/21/2010,9,696.23
3/21/2010,10,739.94
3/21/2010,11,785.97
3/21/2010,12,812.11
3/21/2010,13,820.01
3/21/2010,14,805.44
3/21/2010,15,793.44
3/21/2010,16,779.27
3/21/2010,17,757.91
3/21/2010,18,760.69
3/21/2010,19,847.4
3/21/2010,20,858.44
3/21/2010,21,849.27
3/21/2010,22,824.94
3/21/2010,23,768.35
3/21/2010,24,726.79
3/22/2010,1,694.21
3/22/2010,2,666.86
3/22/2010,3,653.02
3/22/2010,4,649.5
3/22/2010,5,658.51
3/22/2010,6,693.39
3/22/2010,7,712.76
3/22/2010,8,883.12
3/22/2010,9,1041.36
3/22/2010,10,1141.76
3/22/2010,11,1175.69
3/22/2010,12,1166.09
3/22/2010,13,1167.85
3/22/2010,14,1166.85
3/22/2010,15,1163.5
3/22/2010,16,1100.27
3/22/2010,17,1017.14
3/22/2010,18,932.36
3/22/2010,19,978.6
3/22/2010,20,960.5
3/22/2010,21,924.63
3/22/2010,22,879.73
3/22/2010,23,820.7
3/22/2010,24,756.33
3/23/2010,1,717.16
3/23/2010,2,696.55
3/23/2010,3,679.54
3/23/2010,4,670.72
3/23/2010,5,675.52
3/23/2010,6,713.15
3/23/2010,7,729.84
3/23/2010,8,900.24
3/23/2010,9,1040.62
3/23/2010,10,1126.35
3/23/2010,11,1160.2
3/23/2010,12,1144.79
3/23/2010,13,1128.27
3/23/2010,14,1148.76
3/23/2010,15,1149.1
3/23/2010,16,1131.93
3/23/2010,17,1043.11
3/23/2010,18,930.03
3/23/2010,19,983.95
3/23/2010,20,963.66
3/23/2010,21,925.59
3/23/2010,22,873.81
3/23/2010,23,814.86
3/23/2010,24,758.11
3/24/2010,1,721.03
3/24/2010,2,700.29
3/24/2010,3,677.7
3/24/2010,4,669.86
3/24/2010,5,664.53
3/24/2010,6,706.94
3/24/2010,7,721
3/24/2010,8,884.39
3/24/2010,9,1029.67
3/24/2010,10,1118.08
3/24/2010,11,1163.62
3/24/2010,12,1153.54
3/24/2010,13,1175.57
3/24/2010,14,1196.43
3/24/2010,15,1183.06
3/24/2010,16,1141
3/24/2010,17,1046.49
3/24/2010,18,945.18
3/24/2010,19,981.8
3/24/2010,20,961.93
3/24/2010,21,921.09
3/24/2010,22,878.77
3/24/2010,23,808.97
3/24/2010,24,761.15
3/25/2010,1,725.08
3/25/2010,2,691.66
3/25/2010,3,682.59
3/25/2010,4,673.89
3/25/2010,5,676.19
3/25/2010,6,707.48
3/25/2010,7,713.74
3/25/2010,8,890.16
3/25/2010,9,1030.11
3/25/2010,10,1111.88
3/25/2010,11,1156.25
3/25/2010,12,1161.24
3/25/2010,13,1160.27
3/25/2010,14,1164.18
3/25/2010,15,1173.59
3/25/2010,16,1148.17
3/25/2010,17,1057.41
3/25/2010,18,951.88
3/25/2010,19,995.48
3/25/2010,20,968.24
3/25/2010,21,939.55
3/25/2010,22,900.12
3/25/2010,23,842.36
3/25/2010,24,773.43
3/26/2010,1,743.16
3/26/2010,2,714.57
3/26/2010,3,694.2
3/26/2010,4,678.59
3/26/2010,5,682.13
3/26/2010,6,710.77
3/26/2010,7,722.23
3/26/2010,8,899.06
3/26/2010,9,1033.99
3/26/2010,10,1122.58
3/26/2010,11,1165.21
3/26/2010,12,1154.18
3/26/2010,13,1160.41
3/26/2010,14,1177.44
3/26/2010,15,1156.38
3/26/2010,16,1116.69
3/26/2010,17,1033.66
3/26/2010,18,941.3
3/26/2010,19,994.9
3/26/2010,20,975.25
3/26/2010,21,933.18
3/26/2010,22,884.54
3/26/2010,23,839.13
3/26/2010,24,789.78
3/27/2010,1,753.52
3/27/2010,2,724.73
3/27/2010,3,704.49
3/27/2010,4,690.18
3/27/2010,5,678.12
3/27/2010,6,691.86
3/27/2010,7,685.07
3/27/2010,8,795.13
3/27/2010,9,918.66
3/27/2010,10,1000.11
3/27/2010,11,1040.77
3/27/2010,12,1027.27
3/27/2010,13,980.3
3/27/2010,14,945.7
3/27/2010,15,926.12
3/27/2010,16,910.42
3/27/2010,17,874.8
3/27/2010,18,846.54
3/27/2010,19,918.41
3/27/2010,20,911.18
3/27/2010,21,864.66
3/27/2010,22,843.76
3/27/2010,23,816.05
3/27/2010,24,771.66
3/28/2010,1,739.73
3/28/2010,2,715.86
3/28/2010,3,695.59
3/28/2010,4,676.33
3/28/2010,5,663.12
3/28/2010,6,654.09
3/28/2010,7,632.63
3/28/2010,8,661.26
3/28/2010,9,716.79
3/28/2010,10,753.59
3/28/2010,11,792.25
3/28/2010,12,813.05
3/28/2010,13,836.35
3/28/2010,14,833.1
3/28/2010,15,825.46
3/28/2010,16,813.86
3/28/2010,17,787.18
3/28/2010,18,778.36
3/28/2010,19,855.68
3/28/2010,20,870.27
3/28/2010,21,870.43
3/28/2010,22,847.97
3/28/2010,23,797.68
3/28/2010,24,744.09
3/29/2010,1,714.01
3/29/2010,2,687.12
3/29/2010,3,671.05
3/29/2010,4,664.37
3/29/2010,5,673.02
3/29/2010,6,694.07
3/29/2010,7,710.84
3/29/2010,8,898.61
3/29/2010,9,1046.81
3/29/2010,10,1128.32
3/29/2010,11,1166.61
3/29/2010,12,1170.63
3/29/2010,13,1167.75
3/29/2010,14,1183.94
3/29/2010,15,1176.71
3/29/2010,16,1131.91
3/29/2010,17,1033.13
3/29/2010,18,924.1
3/29/2010,19,969.43
3/29/2010,20,952.61
3/29/2010,21,934.66
3/29/2010,22,881.74
3/29/2010,23,822.89
3/29/2010,24,763.74
3/30/2010,1,724.91
3/30/2010,2,706.27
3/30/2010,3,691.23
3/30/2010,4,684.02
3/30/2010,5,686.16
3/30/2010,6,718.77
3/30/2010,7,729.99
